"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y54","54","2020","2020",0.9968065,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y54","54","2020","2020",97512,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y67","67","2020","2020",0.9847518,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y54","54","2020","2020",3.83434,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y61","61","2020","2020",21.515,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y54","54","2020","2020",97402,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y61","61","2020","2020",395,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y54","54","2020","2020",27.615,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y61","61","2020","2020",23.363,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y61","61","2020","2020",6.01972,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y54","54","2020","2020",29.608,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y61","61","2020","2020",92276,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y61","61","2020","2020",0.9956187,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y54","54","2020","2020",3.06065,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y61","61","2020","2020",91913,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y54","54","2020","2020",220,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y63","63","2020","2020",7.45542,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y63","63","2020","2020",21.651,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y69","69","2020","2020",0.9903565,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y56","56","2020","2020",25.83,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y69","69","2020","2020",84027,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y72","72","2020","2020",82832,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y67","67","2020","2020",10.84378,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y69","69","2020","2020",831,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y56","56","2020","2020",4.62528,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72","2020","2020",12.49466,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y69","69","2020","2020",16.742,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y63","63","2020","2020",477,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y72","72","2020","2020",1889,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y67","67","2020","2020",18.34,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y72","72","2020","2020",0.9750442,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y67","67","2020","2020",672,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y69","69","2020","2020",83274,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y63","63","2020","2020",0.9947397,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y63","63","2020","2020",90296,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y67","67","2020","2020",0.9923422,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y56","56","2020","2020",3.63921,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y56","56","2020","2020",27.792,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y63","63","2020","2020",90744,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y69","69","2020","2020",87487,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y56","56","2020","2020",254,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y67","67","2020","2020",86651,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y69","69","2020","2020",86898,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y56","56","2020","2020",0.9972852,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y63","63","2020","2020",92675,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y56","56","2020","2020",95010,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y72","72","2020","2020",88344,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y69","69","2020","2020",18.235,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y56","56","2020","2020",96006,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y56","56","2020","2020",94790,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63","2020","2020",5.03237,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y69","69","2020","2020",1507,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y67","67","2020","2020",89034,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69","2020","2020",9.12419,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y72","72","2020","2020",87792,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y67","67","2020","2020",89519,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y63","63","2020","2020",92329,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y67","67","2020","2020",7.26133,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y63","63","2020","2020",895,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y67","67","2020","2020",19.942,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y69","69","2020","2020",0.9811053,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y63","63","2020","2020",23.442,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y56","56","2020","2020",2.62186,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y72","72","2020","2020",23.89297,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y56","56","2020","2020",95831,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y67","67","2020","2020",1255,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y63","63","2020","2020",0.9896441,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y63","63","2020","2020",691,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y63","63","2020","2020",0.9921845,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y69","69","2020","2020",90713,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y56","56","2020","2020",0.9951384,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y56","56","2020","2020",439,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y69","69","2020","2020",91129,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y69","69","2020","2020",1177,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y72","72","2020","2020",14.45,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y56","56","2020","2020",29.8,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y69","69","2020","2020",0.9858158,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y72","72","2020","2020",0.986884,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y63","63","2020","2020",94710,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y69","69","2020","2020",17.935,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y67","67","2020","2020",971,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y56","56","2020","2020",349,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y63","63","2020","2020",94472,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y67","67","2020","2020",92541,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y69","69","2020","2020",15.189,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y67","67","2020","2020",0.9885844,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y63","63","2020","2020",19.861,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y56","56","2020","2020",97055,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63","2020","2020",9.85835,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y56","56","2020","2020",0.9961956,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y69","69","2020","2020",13.45906,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y56","56","2020","2020",96928,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y67","67","2020","2020",14.48346,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y67","67","2020","2020",92205,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y62","62","2020","2020",92989,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y64","64","2020","2020",517,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y64","64","2020","2020",89849,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y64","64","2020","2020",0.9942424,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y62","62","2020","2020",24.331,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y64","64","2020","2020",89361,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y62","62","2020","2020",806,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y72","72","2020","2020",15.761,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y62","62","2020","2020",0.9906699,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62","2020","2020",4.62773,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64","2020","2020",5.48947,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y62","62","2020","2020",0.9929083,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y62","62","2020","2020",628,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y72","72","2020","2020",1506,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y64","64","2020","2020",22.558,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y62","62","2020","2020",94930,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y64","64","2020","2020",976,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y72","72","2020","2020",0.9811689,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y62","62","2020","2020",95151,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y72","72","2020","2020",13.045,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y72","72","2020","2020",18.01369,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y64","64","2020","2020",0.9913999,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y62","62","2020","2020",20.682,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y64","64","2020","2020",93975,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y64","64","2020","2020",752,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y62","62","2020","2020",6.73052,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y62","62","2020","2020",8.80642,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y64","64","2020","2020",0.9885583,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y62","62","2020","2020",22.502,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y64","64","2020","2020",94234,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y62","62","2020","2020",440,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y72","72","2020","2020",1104,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y62","62","2020","2020",91550,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y72","72","2020","2020",83585,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y64","64","2020","2020",8.17821,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y62","62","2020","2020",0.9951704,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y72","72","2020","2020",79061,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y62","62","2020","2020",93303,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y72","72","2020","2020",78116,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y62","62","2020","2020",91147,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y71","71","2020","2020",84303,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y70","70","2020","2020",82520,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y68","68","2020","2020",84712,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y76","76","2020","2020",0.9606797,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y73","73","2020","2020",2010,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y71","71","2020","2020",11.57862,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y66","66","2020","2020",1153,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y66","66","2020","2020",6.55685,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y73","73","2020","2020",14.954,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y70","70","2020","2020",0.9891305,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y76","76","2020","2020",20.1101,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y71","71","2020","2020",16.572,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y70","70","2020","2020",81701,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y68","68","2020","2020",85396,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y68","68","2020","2020",17.535,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y71","71","2020","2020",85022,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y73","73","2020","2020",0.9725304,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y68","68","2020","2020",0.9914115,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y66","66","2020","2020",0.9861952,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y68","68","2020","2020",740,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y73","73","2020","2020",13.74518,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y70","70","2020","2020",86309,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y66","66","2020","2020",20.808,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y68","68","2020","2020",11.99379,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y64","64","2020","2020",20.81,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y64","64","2020","2020",91984,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y70","70","2020","2020",0.9788279,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y76","76","2020","2020",82376,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y73","73","2020","2020",0.9792614,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y71","71","2020","2020",1437,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y71","71","2020","2020",89379,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y70","70","2020","2020",85665,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y71","71","2020","2020",1820,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y68","68","2020","2020",8.05714,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y73","73","2020","2020",86641,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y66","66","2020","2020",93152,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y66","66","2020","2020",889,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y68","68","2020","2020",88018,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y70","70","2020","2020",10.16756,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y76","76","2020","2020",83213,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y70","70","2020","2020",1640,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y73","73","2020","2020",26.04468,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y71","71","2020","2020",0.9825494,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y66","66","2020","2020",13.13505,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y66","66","2020","2020",92846,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y73","73","2020","2020",87240,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y70","70","2020","2020",17.399,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y73","73","2020","2020",1614,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y68","68","2020","2020",88549,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y64","64","2020","2020",91608,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y71","71","2020","2020",0.9768121,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y66","66","2020","2020",0.9896649,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y68","68","2020","2020",1368,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70","2020","2020",19.87188,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y68","68","2020","2020",0.987278,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y66","66","2020","2020",17.474,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y73","73","2020","2020",12.352,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y68","68","2020","2020",19.084,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y73","73","2020","2020",1199,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y70","70","2020","2020",1288,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y66","66","2020","2020",0.9930921,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y68","68","2020","2020",0.9830281,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y73","73","2020","2020",19.6635,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y68","68","2020","2020",1062,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y71","71","2020","2020",13.741,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y66","66","2020","2020",19.154,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y70","70","2020","2020",90297,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y73","73","2020","2020",13.706,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y76","76","2020","2020",10.356,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y71","71","2020","2020",88862,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y66","66","2020","2020",611,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71","2020","2020",22.49869,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y76","76","2020","2020",36.57429,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y73","73","2020","2020",0.9854634,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y70","70","2020","2020",0.9840993,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y66","66","2020","2020",9.83134,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y70","70","2020","2020",89838,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y71","71","2020","2020",0.987966,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y73","73","2020","2020",76167,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y71","71","2020","2020",15.198,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y68","68","2020","2020",91869,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y66","66","2020","2020",87228,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y71","71","2020","2020",79971,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y64","64","2020","2020",19.054,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y70","70","2020","2020",15.964,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y73","73","2020","2020",82079,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y66","66","2020","2020",89964,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y70","70","2020","2020",14.458,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y71","71","2020","2020",16.89706,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68","2020","2020",16.02416,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y71","71","2020","2020",1035,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y73","73","2020","2020",77172,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y66","66","2020","2020",87804,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y68","68","2020","2020",91499,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64","2020","2020",10.85837,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y71","71","2020","2020",80881,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y70","70","2020","2020",14.91928,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y68","68","2020","2020",15.938,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y66","66","2020","2020",90408,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y73","73","2020","2020",81272,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y70","70","2020","2020",918,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y75","75","2020","2020",71796,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y75","75","2020","2020",78708,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y65","65","2020","2020",88339,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y74","74","2020","2020",2175,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y76","76","2020","2020",75684,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y76","76","2020","2020",12.601,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y74","74","2020","2020",0.9766798,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y65","65","2020","2020",91232,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y65","65","2020","2020",88873,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y76","76","2020","2020",2582,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y65","65","2020","2020",0.9937088,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y75","75","2020","2020",0.9810518,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y75","75","2020","2020",77731,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y74","74","2020","2020",1757,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y75","75","2020","2020",72987,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y65","65","2020","2020",90820,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y65","65","2020","2020",0.9874201,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y74","74","2020","2020",85381,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y74","74","2020","2020",28.93262,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y75","75","2020","2020",0.9654291,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y74","74","2020","2020",86041,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y65","65","2020","2020",6.0272,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y76","76","2020","2020",2138,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y75","75","2020","2020",17.80697,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y74","74","2020","2020",11.669,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y75","75","2020","2020",2382,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y65","65","2020","2020",21.68,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y76","76","2020","2020",0.9699613,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y65","65","2020","2020",1069,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y75","75","2020","2020",1955,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y74","74","2020","2020",75162,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y76","76","2020","2020",27.85254,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y65","65","2020","2020",823,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y75","75","2020","2020",32.63288,,
